sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),target_name
0.2065727699530516,0.7290076335877862,0.08212560386473429,0.03191489361702128,setosa
0.13615023474178403,0.5419847328244275,0.16103059581320447,0.021276595744680847,setosa
0.619718309859155,0.515267175572519,0.8760064412238323,0.5425531914893618,virginica
0.17370892018779344,0.5725190839694657,0.10628019323671495,0.04042553191489361,setosa
0.11737089201877933,0.7557251908396947,0.04186795491143317,0.061702127659574474,setosa
0.27934272300469487,0.7137404580152671,0.09500805152979067,0.048936170212765966,setosa
0.6572769953051644,0.40076335877862596,0.6135265700483091,0.3212765957446808,versicolor
0.0023474178403757448,0.36259541984732824,0.04025764895330112,0.010638297872340425,setosa
0.6126760563380281,0.46183206106870234,0.6054750402576489,0.31063829787234043,versicolor
0.3685446009389671,0.5458015267175572,0.12238325281803542,0.05531914893617021,setosa
0.19248826291079815,0.6221374045801527,0.06924315619967791,0.04680851063829788,setosa
0.3262910798122067,0.3396946564885496,0.4718196457326892,0.2829787234042553,versicolor
0.38732394366197187,0.36641221374045807,0.5458937198067633,0.251063829787234,versicolor
0.6572769953051644,0.6259541984732824,0.8115942028985504,0.49787234042553197,virginica
0.2370892018779344,0.6717557251908397,0.1046698872785829,0.04468085106382979,setosa
0.6666666666666667,0.484732824427481,0.5909822866344605,0.3361702127659574,versicolor
0.34037558685446007,0.21755725190839695,0.4589371980676328,0.22340425531914893,versicolor
0.5258215962441314,0.301526717557252,0.5040257648953301,0.2723404255319149,versicolor
0.5845070422535211,0.3740458015267176,0.5909822866344605,0.27872340425531916,versicolor
0.6948356807511736,0.45038167938931295,0.7632850241545893,0.4765957446808511,virginica
0.4460093896713615,0.2671755725190839,0.7053140096618358,0.32978723404255317,virginica
0.4694835680751173,0.2862595419847329,0.679549114331723,0.44042553191489364,virginica
0.5375586854460093,0.3931297709923664,0.6682769726247987,0.32978723404255317,virginica
0.35680751173708924,0.19847328244274817,0.5297906602254427,0.24680851063829784,versicolor
0.8568075117370891,0.6145038167938931,0.9227053140096618,0.4148936170212766,virginica
0.5938967136150234,0.4389312977099237,0.7697262479871173,0.4085106382978723,virginica
0.6384976525821596,0.31297709923664124,0.7423510466988726,0.3872340425531915,virginica
0.3169014084507043,0.6832061068702291,0.08212560386473429,0.08723404255319149,setosa
0.36384976525821605,0.5114503816793893,0.5169082125603864,0.32978723404255317,versicolor
0.5070422535211268,0.48854961832061067,0.7020933977455714,0.35744680851063826,virginica
0.3708920187793427,0.19847328244274817,0.46054750402576483,0.2702127659574468,versicolor
0.3286384976525822,0.20610687022900773,0.5217391304347825,0.22127659574468084,versicolor
0.3708920187793427,0.15267175572519087,0.47987117552334935,0.24042553191489358,versicolor
0.41314553990610337,0.4236641221374046,0.5507246376811594,0.24680851063829784,versicolor
0.5234741784037559,0.23282442748091606,0.6280193236714975,0.3148936170212766,setosa
0.33098591549295775,0.2557251908396947,0.5330112721417068,0.24042553191489358,versicolor
0.3685446009389671,0.5801526717557253,0.04830917874396135,0.05319148936170213,setosa
0.8028169014084505,0.3396946564885496,0.9742351046698873,0.49148936170212765,virginica
0.45539906103286387,0.38931297709923673,0.4460547504025764,0.28085106382978725,versicolor
0.13615023474178403,0.5381679389312977,0.05958132045088564,0.0,setosa
0.4577464788732394,0.19083969465648862,0.6618357487922704,0.3638297872340425,virginica
0.27699530516431936,0.6526717557251909,0.08051529790660224,0.034042553191489355,setosa
0.3192488262910798,0.29770992366412213,0.48631239935587756,0.2723404255319149,versicolor
0.20422535211267606,0.5267175572519084,0.09178743961352656,0.048936170212765966,setosa
0.09389671361502354,0.44656488549618323,0.01932367149758452,0.019148936170212766,setosa
0.6901408450704225,0.30916030534351135,0.5475040257648952,0.2574468085106383,versicolor
0.335680751173709,0.2709923664122138,0.4814814814814814,0.274468085106383,versicolor
0.5985915492957747,0.3549618320610687,0.7117552334943639,0.3468085106382978,versicolor
0.5399061032863851,0.4580152671755725,0.5668276972624798,0.3170212765957447,versicolor
0.8708920187793425,0.8244274809160306,0.9243156199677938,0.3914893617021276,virginica
0.3262910798122067,0.6145038167938931,0.08534621578099838,0.061702127659574474,setosa
0.5892018779342724,0.4045801526717556,0.6151368760064411,0.2680851063829787,versicolor
0.27934272300469487,0.1946564885496183,0.3188405797101449,0.21063829787234042,versicolor
0.28169014084507044,0.7900763358778623,0.12077294685990336,0.09574468085106383,setosa
0.2934272300469483,0.6412213740458015,0.08373590982286634,0.03829787234042553,setosa
0.267605633802817,0.5343511450381679,0.06119162640901769,0.027659574468085105,setosa
0.5422535211267606,0.44656488549618323,0.5652173913043478,0.38085106382978723,virginica
0.5892018779342724,0.5076335877862594,0.752012882447665,0.5340425531914894,virginica
0.6103286384976526,0.4274809160305343,0.5523349436392914,0.3212765957446808,versicolor
0.4765258215962441,0.3435114503816794,0.6119162640901771,0.27872340425531916,versicolor
0.6009389671361502,0.48854961832061067,0.6054750402576489,0.3,versicolor
0.24647887323943674,0.4122137404580152,0.09178743961352656,0.0425531914893617,setosa
0.556338028169014,0.2862595419847329,0.6988727858293075,0.3829787234042553,virginica
0.41079812206572763,0.19083969465648862,0.47826086956521735,0.24468085106382975,versicolor
0.1267605633802817,0.5801526717557253,0.0789049919484702,0.029787234042553193,setosa
0.6737089201877934,0.4580152671755725,0.8421900161030595,0.40425531914893614,virginica
0.4765258215962441,0.4236641221374046,0.7310789049919483,0.4340425531914894,virginica
0.7582159624413145,0.4427480916030534,0.6296296296296295,0.30425531914893617,versicolor
0.2136150234741784,0.648854961832061,0.06441223832528178,0.010638297872340425,setosa
0.17605633802816897,0.5725190839694657,0.14653784219001606,0.036170212765957444,setosa
0.9014084507042254,0.7137404580152671,0.8711755233494363,0.42340425531914894,virginica
0.4765258215962441,0.2900763358778626,0.4573268921095007,0.28510638297872337,versicolor
0.7042253521126759,0.5114503816793893,0.7842190016103058,0.3851063829787234,virginica
0.2605633802816902,0.4427480916030534,0.03864734299516907,0.025531914893617023,setosa
0.8122065727699529,0.40076335877862596,1.0,0.44680851063829785,virginica
0.34976525821596244,0.4312977099236642,0.48631239935587756,0.24893617021276593,versicolor
0.48591549295774644,0.43511450381679384,0.5169082125603864,0.28085106382978725,versicolor
0.11737089201877933,0.5114503816793893,0.04669887278582931,0.025531914893617023,setosa
0.4507042253521126,0.19083969465648862,0.47826086956521735,0.24468085106382975,versicolor
0.2629107981220657,0.7404580152671756,0.08373590982286634,0.048936170212765966,setosa
0.07511737089201884,0.4312977099236642,0.04669887278582931,0.04680851063829788,setosa
0.23004694835680758,0.732824427480916,0.14975845410628016,0.1021276595744681,setosa
0.09389671361502354,0.14885496183206104,0.05475040257648954,0.061702127659574474,setosa
0.2535211267605634,0.583969465648855,0.07568438003220611,0.04042553191489361,setosa
0.23004694835680758,0.6068702290076335,0.11272141706924313,0.05531914893617021,setosa
0.6291079812206574,0.5076335877862594,0.7117552334943639,0.5127659574468085,virginica
0.2582159624413146,0.6832061068702291,0.07407407407407406,0.048936170212765966,setosa
0.3708920187793427,0.27862595419847336,0.6666666666666666,0.38085106382978723,virginica
0.556338028169014,0.5725190839694657,0.8148148148148148,0.4617021276595745,virginica
0.41784037558685444,0.4274809160305343,0.6747181964573267,0.43829787234042555,virginica
0.2582159624413146,0.16793893129770998,0.2914653784219001,0.22340425531914893,versicolor
0.6572769953051644,0.41603053435114506,0.5700483091787438,0.33191489361702126,versicolor
0.5399061032863851,0.3969465648854963,0.7149758454106279,0.42340425531914894,virginica
0.44835680751173707,0.4122137404580152,0.542673107890499,0.3872340425531915,virginica
0.5633802816901409,0.29770992366412213,0.682769726247987,0.3914893617021276,virginica
0.4999999999999999,0.19083969465648862,0.6006441223832527,0.28936170212765955,versicolor
0.244131455399061,0.5687022900763359,0.08373590982286634,0.036170212765957444,setosa
0.3708920187793427,0.26335877862595425,0.3913043478260869,0.251063829787234,versicolor
0.2136150234741784,0.27480916030534347,0.4219001610305958,0.1957446808510638,versicolor
0.4272300469483568,0.32442748091603046,0.6537842190016103,0.4297872340425532,virginica
0.5258215962441314,0.515267175572519,0.8260869565217391,0.49787234042553197,virginica
0.5352112676056338,0.4274809160305343,0.677938808373591,0.42340425531914894,virginica
0.19248826291079815,0.5458015267175572,0.07729468599033815,0.03829787234042553,setosa
0.3051643192488264,0.9732824427480915,0.057971014492753596,0.03191489361702128,setosa
0.4577464788732394,0.27480916030534347,0.6296296296296295,0.351063829787234,virginica
0.3615023474178403,0.3549618320610687,0.6296296296296295,0.4340425531914894,virginica
0.24882629107981227,0.5572519083969466,0.12238325281803542,0.0851063829787234,setosa
0.6502347417840376,0.46564885496183206,0.6360708534621576,0.3170212765957447,versicolor
0.19248826291079815,0.4122137404580152,0.053140096618357495,0.006382978723404255,setosa
0.12441314553990614,0.5114503816793893,0.09339774557165861,0.0574468085106383,setosa
0.199530516431925,0.5992366412213741,0.03381642512077294,0.03829787234042553,setosa
0.8896713615023473,0.4427480916030534,0.9388083735909821,0.37446808510638296,virginica
0.5328638497652582,0.3740458015267176,0.5346215780998389,0.26170212765957446,versicolor
0.5985915492957747,0.2671755725190839,0.5942028985507245,0.30638297872340425,versicolor
0.15962441314554002,0.4694656488549619,0.06280193236714973,0.036170212765957444,setosa
0.6220657276995305,0.4541984732824428,0.7407407407407406,0.5063829787234043,virginica
0.44131455399061026,0.32824427480916035,0.6006441223832527,0.28936170212765955,versicolor
0.5305164319248827,0.47328244274809156,0.7423510466988726,0.46382978723404256,virginica
0.6173708920187793,0.5229007633587786,0.7648953301127213,0.4553191489361702,virginica
0.8708920187793425,0.3778625954198473,0.7826086956521737,0.4893617021276596,virginica
0.11267605633802825,0.5343511450381679,0.07085346215780997,0.025531914893617023,setosa
0.7112676056338028,0.5190839694656488,0.8051529790660225,0.4595744680851064,virginica
0.3286384976525822,0.14885496183206104,0.5314009661835748,0.251063829787234,versicolor
0.2370892018779344,0.8015267175572517,0.08212560386473429,0.0574468085106383,setosa
0.27464788732394363,0.5419847328244275,0.03381642512077294,0.025531914893617023,setosa
0.7981220657276995,0.4122137404580152,0.7648953301127213,0.5042553191489362,virginica
0.22769953051643205,0.6603053435114504,0.12238325281803542,0.07872340425531915,setosa
0.5328638497652582,0.48854961832061067,0.6103059581320449,0.4276595744680851,virginica
0.3849765258215963,0.3587786259541985,0.48631239935587756,0.24893617021276593,versicolor
0.4295774647887323,0.2595419847328244,0.4524959742351046,0.251063829787234,versicolor
0.4272300469483568,0.43511450381679384,0.5442834138486312,0.2765957446808511,versicolor
0.17136150234741793,0.6603053435114504,0.1014492753623188,0.05319148936170213,setosa
0.27934272300469487,0.6259541984732824,0.06602254428341382,0.04042553191489361,setosa
0.3779342723004695,0.2290076335877862,0.42512077294685985,0.20425531914893616,versicolor
0.8051643192488263,0.6412213740458015,0.9549114331723025,0.5042553191489362,virginica
0.5727699530516432,0.4999999999999999,0.6167471819645731,0.28085106382978725,versicolor
0.2136150234741784,0.4427480916030534,0.06119162640901769,0.03191489361702128,setosa
0.35446009389671373,0.2251908396946565,0.4186795491143317,0.19148936170212763,versicolor
0.3896713615023474,0.8358778625954196,0.06924315619967791,0.059574468085106386,setosa
0.24178403755868547,0.6183206106870228,0.542673107890499,0.04468085106382979,setosa
0.44131455399061026,0.3740458015267176,0.6392914653784219,0.2829787234042553,versicolor
0.2558685446009391,0.9122137404580151,0.09178743961352656,0.002127659574468084,setosa
0.4929577464788733,0.20992366412213742,0.5265700483091786,0.28723404255319146,versicolor
0.8474178403755868,0.5877862595419848,0.9066022544283414,0.4957446808510638,virginica
0.4319248826291081,0.3053435114503817,0.49597423510466976,0.28085106382978725,versicolor
0.48591549295774644,0.36641221374045807,0.5909822866344605,0.33404255319148934,versicolor
0.5751173708920188,0.5954198473282442,0.8212560386473429,0.5021276595744681,virginica
0.41784037558685444,0.4236641221374046,0.5217391304347825,0.3170212765957447,versicolor
0.6032863849765258,0.3816793893129772,0.5587761674718196,0.31063829787234043,versicolor
0.5892018779342724,0.47709923664122145,0.5555555555555555,0.3361702127659574,versicolor
0.3943661971830987,0.2404580152671756,0.4814814814814814,0.2680851063829787,versicolor
0.48591549295774644,0.47709923664122145,0.6312399355877617,0.451063829787234,virginica
0.24178403755868547,0.5343511450381679,0.09500805152979067,0.04468085106382979,setosa
0.2981220657276996,0.7671755725190839,0.09178743961352656,0.05319148936170213,setosa
0.3779342723004695,0.36259541984732824,0.5346215780998389,0.27872340425531916,versicolor
0.41784037558685444,0.3740458015267176,0.5619967793880836,0.29148936170212764,versicolor
0.10093896713615036,0.41984732824427473,0.04830917874396135,0.03829787234042553,setosa
0.11737089201877933,0.5038167938931297,0.043478260869565216,0.07021276595744681,setosa
0.5892018779342724,0.6450381679389313,0.7375201288244766,0.4425531914893617,virginica
0.4366197183098592,0.11832061068702283,0.537842190016103,0.2170212765957447,versicolor
0.5234741784037559,0.26335877862595425,0.542673107890499,0.38085106382978723,virginica
0.5680751173708919,0.21755725190839695,0.5732689210950079,0.2553191489361702,versicolor
0.7488262910798121,0.32442748091603046,0.8921095008051527,0.40425531914893614,virginica
0.38732394366197187,0.8702290076335878,0.09983896940418677,0.07872340425531915,setosa
0.3051643192488264,0.4389312977099237,0.3768115942028985,0.28510638297872337,versicolor
0.6384976525821596,0.5305343511450381,0.6231884057971013,0.3212765957446808,versicolor
0.34037558685446007,0.66793893129771,0.09017713365539452,0.0425531914893617,setosa
0.2136150234741784,0.8320610687022899,0.07729468599033815,0.07021276595744681,setosa
0.18779342723004708,0.1946564885496183,0.3768115942028985,0.21063829787234042,versicolor
0.15492957746478875,0.45038167938931295,0.07729468599033815,0.03191489361702128,setosa
0.335680751173709,0.6221374045801527,0.0499194847020934,0.04468085106382979,setosa
0.3051643192488264,0.698473282442748,0.107890499194847,0.05531914893617021,setosa
0.6009389671361502,0.4045801526717556,0.7971014492753621,0.37446808510638296,virginica
0.08920187793427226,0.4694656488549619,0.04830917874396135,0.01702127659574468,setosa
0.11267605633802825,0.5954198473282442,0.10305958132045086,0.04680851063829788,setosa
0.3591549295774648,0.11832061068702283,0.4734299516908212,0.23191489361702125,versicolor
0.06807511737089202,0.37022900763358774,0.028985507246376798,0.019148936170212766,setosa
0.8732394366197184,0.3206106870229008,0.8663446054750402,0.39999999999999997,virginica
0.03286384976525834,0.45038167938931295,0.08051529790660224,0.036170212765957444,setosa
0.21596244131455394,0.20229007633587787,0.37198067632850235,0.23191489361702125,versicolor
0.39906103286384975,0.4083969465648855,0.6876006441223831,0.4212765957446808,virginica
0.40375586854460105,0.7977099236641221,0.03542673107890498,0.04468085106382979,setosa
0.624413145539906,0.46564885496183206,0.7971014492753621,0.5425531914893618,virginica
0.15727699530516429,0.17557251908396954,0.4138486312399355,0.1978723404255319,versicolor
0.5845070422535211,0.5610687022900763,0.8325281803542672,0.4617021276595745,virginica
0.05633802816901413,0.5381679389312977,0.03703703703703703,0.034042553191489355,setosa
0.35211267605633795,0.4809160305343511,0.4734299516908212,0.22978723404255316,versicolor
0.8215962441314553,0.5190839694656488,0.7793880837359097,0.34042553191489355,virginica
0.17136150234741793,0.5534351145038168,0.1046698872785829,0.025531914893617023,setosa
0.5352112676056338,0.5076335877862594,0.7214170692431562,0.49787234042553197,virginica
0.5046948356807511,0.43511450381679384,0.6167471819645731,0.3,versicolor
0.380281690140845,0.32442748091603046,0.5861513687600644,0.2978723404255319,versicolor
0.5892018779342724,0.3816793893129772,0.7455716586151369,0.4319148936170213,virginica
0.244131455399061,0.4999999999999999,0.09500805152979067,0.04680851063829788,setosa
0.7347417840375585,0.4274809160305343,0.6022544283413848,0.3,versicolor
0.3896713615023474,0.3931297709923664,0.6022544283413848,0.41914893617021276,virginica
0.2136150234741784,0.5534351145038168,0.07568438003220611,0.03191489361702128,setosa
0.21830985915492968,0.6335877862595419,0.053140096618357495,0.03191489361702128,setosa
0.8098591549295774,0.36259541984732824,0.8421900161030595,0.4553191489361702,virginica
0.4577464788732394,0.3396946564885496,0.7053140096618358,0.4212765957446808,virginica
0.11971830985915508,0.5267175572519084,0.08856682769726247,0.05106382978723404,setosa
0.4953051643192488,0.23664122137404575,0.7423510466988726,0.451063829787234,virginica
0.40610328638497656,0.4312977099236642,0.6167471819645731,0.28936170212765955,versicolor
0.5305164319248827,0.36259541984732824,0.5942028985507245,0.26382978723404255,versicolor
0.955399061032864,0.4427480916030534,0.8792270531400966,0.48723404255319147,virginica
0.4765258215962441,0.34732824427480913,0.4814814814814814,0.28085106382978725,versicolor
0.7769953051643192,0.41603053435114506,0.8550724637681159,0.3638297872340425,virginica
0.6032863849765258,0.29389312977099247,0.5523349436392914,0.3148936170212766,versicolor
0.3967136150234742,0.5801526717557253,0.6247987117552335,0.32978723404255317,versicolor
0.6361502347417839,0.36641221374045807,0.7037037037037035,0.3914893617021276,virginica
0.33098591549295775,0.20229007633587787,0.5475040257648952,0.2340425531914893,versicolor
0.46713615023474175,0.3549618320610687,0.5587761674718196,0.3,versicolor
0.4342723004694836,0.1221374045801527,0.6908212560386471,0.36170212765957444,virginica
0.26995305164319255,0.36259541984732824,0.1046698872785829,0.048936170212765966,setosa
0.7394366197183099,0.6450381679389313,0.8260869565217391,0.5382978723404256,virginica
0.24882629107981227,0.5534351145038168,0.107890499194847,0.0574468085106383,setosa
0.3849765258215963,0.6183206106870228,0.08856682769726247,0.05106382978723404,setosa
0.19718309859154945,0.5801526717557253,0.06602254428341382,0.036170212765957444,setosa
0.9413145539906104,0.7595419847328244,0.9227053140096618,0.45744680851063835,virginica
0.3474178403755869,0.484732824427481,0.5974235104669887,0.325531914893617,versicolor
0.5680751173708919,0.484732824427481,0.6151368760064411,0.2723404255319149,versicolor
0.23474178403755866,0.515267175572519,0.05475040257648954,0.05106382978723404,setosa
0.4530516431924883,0.43511450381679384,0.5394524959742351,0.3,versicolor
0.3262910798122067,0.26335877862595425,0.5410628019323671,0.30851063829787234,versicolor
0.312206572769953,0.31297709923664124,0.49597423510466976,0.28085106382978725,versicolor
0.4342723004694836,0.14122137404580148,0.4734299516908212,0.24468085106382975,versicolor
0.6948356807511736,0.3816793893129772,0.64573268921095,0.5085106382978724,virginica
0.45539906103286387,0.46564885496183206,0.5652173913043478,0.2765957446808511,versicolor
0.46713615023474175,0.4580152671755725,0.6231884057971013,0.3,versicolor
0.3967136150234742,0.782442748091603,0.08373590982286634,0.05106382978723404,setosa
0.1220657276995306,0.5763358778625954,0.09500805152979067,0.019148936170212766,setosa
0.2535211267605634,0.5305343511450381,0.08373590982286634,0.036170212765957444,setosa
0.39201877934272295,0.8206106870229005,0.06441223832528178,0.0574468085106383,setosa
0.4624413145539907,0.27862595419847336,0.7504025764895329,0.29148936170212764,virginica
0.3732394366197184,0.43511450381679384,0.5958132045088566,0.3276595744680851,versicolor
0.3826291079812206,0.21755725190839695,0.647342995169082,0.4276595744680851,virginica
0.39201877934272295,0.31297709923664124,0.5603864734299516,0.3489361702127659,versicolor
0.22769953051643205,0.6717557251908397,0.14975845410628016,0.036170212765957444,setosa
0.28169014084507044,0.29770992366412213,0.5136876006441223,0.26170212765957446,versicolor
0.22300469483568075,0.7480916030534351,0.08212560386473429,0.09148936170212765,setosa
0.6079812206572771,0.43511450381679384,0.6537842190016103,0.35957446808510635,versicolor
0.4577464788732394,0.48854961832061067,0.4637681159420289,0.274468085106383,versicolor
0.2558685446009391,0.5458015267175572,0.0966183574879227,0.04680851063829788,setosa
0.7253521126760564,0.36259541984732824,0.8132045088566827,0.37872340425531914,virginica
0.07746478873239437,0.3740458015267176,0.06602254428341382,0.048936170212765966,setosa
0.5539906103286385,0.3931297709923664,0.682769726247987,0.3829787234042553,virginica
0.511737089201878,0.38931297709923673,0.7745571658615137,0.48723404255319147,virginica
0.30751173708920193,0.66793893129771,0.09500805152979067,0.05106382978723404,setosa
0.2065727699530516,0.5763358778625954,0.06441223832528178,0.04468085106382979,setosa
0.13615023474178403,0.6259541984732824,0.06763285024154587,0.004255319148936171,setosa
0.2253521126760563,0.5916030534351145,0.11594202898550722,0.07446808510638299,setosa
0.5586854460093895,0.41603053435114506,0.6070853462157809,0.24468085106382975,versicolor
0.10563380281690143,0.3816793893129772,0.04186795491143317,0.023404255319148935,setosa
0.443661971830986,0.21755725190839695,0.685990338164251,0.4212765957446808,virginica
0.4999999999999999,0.1030534351145039,0.5668276972624798,0.28085106382978725,versicolor
0.8215962441314553,0.4580152671755725,0.8824476650563606,0.34468085106382973,virginica
0.57981220657277,0.2671755725190839,0.7214170692431562,0.35957446808510635,virginica
0.5023474178403756,0.38549618320610685,0.5523349436392914,0.28723404255319146,versicolor
0.2370892018779344,0.6335877862595419,0.11433172302737518,0.125531914893617,setosa
0.6009389671361502,0.5877862595419848,0.7117552334943639,0.5234042553191489,virginica
0.21126760563380287,0.5687022900763359,0.08373590982286634,0.010638297872340425,setosa
0.1643192488262911,0.648854961832061,0.0789049919484702,0.034042553191489355,setosa
0.41784037558685444,0.4083969465648855,0.5201288244766505,0.28936170212765955,versicolor
0.2511737089201878,0.5763358778625954,0.12399355877616745,0.09574468085106383,setosa
0.3215962441314554,0.30916030534351135,0.5475040257648952,0.2723404255319149,versicolor
0.3239436619718309,0.8435114503816793,0.05475040257648954,0.05531914893617021,setosa
0.39906103286384975,0.3167938931297709,0.5861513687600644,0.24680851063829784,versicolor
0.34272300469483563,0.7519083969465649,0.10950080515297904,0.04468085106382979,setosa
0.4976525821596244,0.3816793893129772,0.5684380032206118,0.2723404255319149,versicolor
0.4507042253521126,0.41603053435114506,0.6956521739130435,0.4297872340425532,virginica
0.4577464788732394,0.4274809160305343,0.4830917874396134,0.30851063829787234,versicolor
0.39906103286384975,0.1374045801526718,0.5056360708534621,0.2978723404255319,versicolor
0.2206572769953052,0.6297709923664122,0.057971014492753596,0.048936170212765966,setosa
0.5422535211267606,0.3206106870229008,0.7729468599033816,0.43829787234042555,virginica
0.39201877934272295,0.2862595419847329,0.48631239935587756,0.28723404255319146,versicolor
0.1267605633802817,0.5648854961832062,0.06924315619967791,0.07021276595744681,setosa
0.17136150234741793,0.4580152671755725,0.08051529790660224,0.0574468085106383,setosa
0.4530516431924883,0.301526717557252,0.6264090177133654,0.3914893617021276,virginica
0.39906103286384975,0.7862595419847327,0.09178743961352656,0.04468085106382979,setosa
0.6173708920187793,0.5725190839694657,0.7342995169082125,0.4829787234042553,virginica
0.6220657276995305,0.5267175572519084,0.6650563607085347,0.4425531914893617,virginica
0.2934272300469483,0.5916030534351145,0.08212560386473429,0.0425531914893617,setosa
0.021126760563380455,0.49236641221374056,0.027375201288244753,0.019148936170212766,setosa
0.2934272300469483,0.5648854961832062,0.05152979066022544,0.04042553191489361,setosa
0.488262910798122,0.5038167938931297,0.7117552334943639,0.44680851063829785,virginica
0.528169014084507,0.16030534351145043,0.5507246376811594,0.2723404255319149,versicolor
0.6854460093896713,0.41603053435114506,0.5185185185185185,0.2702127659574468,versicolor
0.908450704225352,0.27862595419847336,0.9565217391304346,0.5361702127659574,virginica
0.5539906103286385,0.38549618320610685,0.7165861513687598,0.35744680851063826,virginica
0.3849765258215963,0.2595419847328244,0.45571658615136873,0.2382978723404255,versicolor
0.33098591549295775,0.36259541984732824,0.5120772946859903,0.27872340425531916,versicolor
0.335680751173709,0.7061068702290075,0.030595813204508843,0.06808510638297872,setosa
0.5610328638497653,0.5267175572519084,0.6038647342995167,0.29148936170212764,versicolor
0.5046948356807511,0.26335877862595425,0.5410628019323671,0.2702127659574468,versicolor
0.8544600938967136,0.34732824427480913,0.9194847020933977,0.42340425531914894,virginica
0.8333333333333334,0.47709923664122145,0.8470209339774556,0.44680851063829785,virginica
0.11502347417840379,0.484732824427481,0.06924315619967791,0.036170212765957444,setosa
0.41784037558685444,0.6145038167938931,0.9178743961352654,0.451063829787234,virginica
0.664319248826291,0.4427480916030534,0.6344605475040257,0.40425531914893614,virginica
0.22300469483568075,0.6259541984732824,0.06441223832528178,0.027659574468085105,setosa
0.44835680751173707,0.3969465648854963,0.49275362318840576,0.28723404255319146,versicolor
0.16197183098591555,0.6793893129770993,0.057971014492753596,0.048936170212765966,setosa
0.5774647887323943,0.44656488549618323,0.5797101449275361,0.3234042553191489,versicolor
0.5868544600938966,0.4809160305343511,0.8357487922705312,0.49148936170212765,virginica
0.4530516431924883,0.31297709923664124,0.6698872785829307,0.33829787234042547,versicolor
0.1032863849765259,0.4999999999999999,0.057971014492753596,0.025531914893617023,setosa
0.823943661971831,0.66793893129771,0.9243156199677938,0.49148936170212765,virginica
0.20187793427230052,0.5381679389312977,0.1256038647342995,0.034042553191489355,setosa
0.3615023474178403,0.6221374045801527,0.053140096618357495,0.04468085106382979,setosa
0.5234741784037559,0.41603053435114506,0.748792270531401,0.42340425531914894,virginica
0.6760563380281689,0.5343511450381679,0.7504025764895329,0.36170212765957444,virginica
0.335680751173709,0.26335877862595425,0.4734299516908212,0.2680851063829787,versicolor
0.2605633802816902,0.4809160305343511,0.1046698872785829,0.04468085106382979,setosa
0.0727699530516433,0.3587786259541985,0.05152979066022544,0.023404255319148935,setosa
0.3849765258215963,0.30916030534351135,0.6392914653784219,0.4425531914893617,virginica
0.26995305164319255,0.6755725190839695,0.1014492753623188,0.03191489361702128,setosa
0.6760563380281689,0.3549618320610687,0.7326892109500805,0.46808510638297873,virginica
0.199530516431925,0.648854961832061,0.06119162640901769,0.0425531914893617,setosa
0.4366197183098592,0.3816793893129772,0.6521739130434783,0.3468085106382978,virginica
0.26525821596244126,0.7061068702290075,0.07085346215780997,0.027659574468085105,virginica
0.9272300469483568,0.3931297709923664,0.8373590982286632,0.4659574468085107,virginica
0.48356807511737093,0.3778625954198473,0.5169082125603864,0.2936170212765957,versicolor
0.6126760563380281,0.4541984732824428,0.5684380032206118,0.3212765957446808,versicolor
0.42488262910798125,0.1946564885496183,0.4637681159420289,0.19999999999999998,versicolor
0.4765258215962441,0.301526717557252,0.6521739130434783,0.4148936170212766,virginica
0.5704225352112676,0.4045801526717556,0.685990338164251,0.4085106382978723,virginica
0.40610328638497656,0.29770992366412213,0.5072463768115941,0.2148936170212766,versicolor
0.21126760563380287,0.5916030534351145,0.07729468599033815,0.021276595744680847,setosa
0.41314553990610337,0.30916030534351135,0.5281803542673107,0.28936170212765955,versicolor
0.6525821596244131,0.33587786259541985,0.7342995169082125,0.37446808510638296,virginica
0.8497652582159624,0.4274809160305343,0.8309178743961352,0.48510638297872344,virginica
0.1408450704225353,0.6641221374045801,0.017713365539452474,0.0574468085106383,setosa
0.34037558685446007,0.19083969465648862,0.45571658615136873,0.20212765957446807,versicolor
0.26525821596244126,0.7137404580152671,0.08051529790660224,0.029787234042553193,setosa
0.4929577464788733,0.31297709923664124,0.6360708534621576,0.36170212765957444,virginica
0.8450704225352113,0.7366412213740458,0.9194847020933977,0.4723404255319149,virginica
0.3732394366197184,0.30916030534351135,0.5394524959742351,0.2531914893617021,versicolor
0.6220657276995305,0.5229007633587786,0.6618357487922704,0.45319148936170217,virginica
0.28169014084507044,0.29389312977099247,0.4235104669887278,0.21914893617021278,versicolor
0.28169014084507044,0.6335877862595419,0.0789049919484702,0.06595744680851064,setosa
0.33098591549295775,0.2900763358778626,0.5249597423510467,0.22340425531914893,versicolor
0.5938967136150234,0.3396946564885496,0.542673107890499,0.2936170212765957,versicolor
0.17136150234741793,0.20229007633587787,0.38325281803542666,0.2148936170212766,versicolor
0.02347417840375599,0.549618320610687,0.06441223832528178,0.021276595744680847,setosa
0.4976525821596244,0.3969465648854963,0.542673107890499,0.351063829787234,virginica
0.3732394366197184,0.33587786259541985,0.6022544283413848,0.30425531914893617,versicolor
0.6455399061032863,0.3740458015267176,0.6650563607085347,0.44042553191489364,virginica
0.42018779342723,0.3969465648854963,0.6521739130434783,0.3957446808510638,virginica
0.6126760563380281,0.5916030534351145,0.7310789049919483,0.5425531914893618,virginica
